3250.947389 3811.777778 4465.333967 5231.580198 6130.804481 7184.920449 8416.612662 9847.505878 11495.707302 13372.494227 15477.841487 17795.765158 20289.536493 22898.027242 25534.461758 28088.660292 30433.431703 32435.289299 33968.299306 34928.971269 35249.589987 34907.321853 33927.229838 32378.701029 30366.082865 28015.371454 25459.487650 22824.709484 20220.234771 17731.900584 15420.069218 13320.943873 11450.162755 9807.476984 8381.538344 7154.153708 6103.686902 5207.549540 4443.818756 3792.308207 3238.136224 
3271.978704 3827.969801 4484.538173 5255.488222 6161.498933 7225.214681 8470.145118 9918.892754 11590.735181 13497.964694 15641.564591 18006.088626 20554.660994 23225.142942 25928.622110 28551.559712 30962.405976 33022.695080 34601.540545 35591.297792 35921.530125 35568.523756 34558.436961 32963.526187 30892.310481 28475.639775 25851.299250 23149.839775 20483.735264 17940.938735 15582.824582 13445.697948 11544.650768 9878.502341 8434.812193 7194.293636 6134.318498 5231.440524 4463.064687 3808.164598 3258.306523 
3332.724340 3874.754650 4540.100499 5324.801190 6250.818180 7342.958952 8627.314898 10129.684767 11872.771051 13872.458699 16132.849215 18640.414142 21358.239196 24221.252999 27134.026305 29972.578327 32591.505618 34836.411143 36560.455786 37642.474936 38003.160831 37615.986174 36510.700474 34768.874318 32512.550791 29888.238926 27049.279789 24139.740930 21282.302830 18571.347501 16071.135905 13818.006945 11825.106275 10088.172882 8591.247377 7311.580337 6223.429978 5300.729103 4518.757505 3854.013346 3316.560565 
3426.429502 3947.020798 4626.083981 5432.495990 6390.590868 7528.847966 8878.064147 10469.640809 12332.755140 14490.093137 16951.891109 19709.032336 22725.548070 25932.082211 29222.048462 32452.806801 35453.343776 38039.074788 40032.438066 41285.961840 41703.069073 41251.912308 39969.392322 37955.191184 35357.468256 32352.730163 29123.695956 25839.406664 22640.810150 19633.202882 16885.097428 14431.912909 12282.449738 10426.290103 8840.767895 7496.733016 6362.834289 5408.365060 4604.924270 3924.818827 3406.430635 
3542.810604 4036.704547 4733.034065 5567.310866 6567.574672 7767.733440 9205.659878 10921.588456 12955.186796 15340.414869 18098.614373 21229.430641 24700.652800 28438.422601 32320.483533 36175.400972 39790.540020 42930.450534 45364.550663 46899.460058 47408.557621 46851.157140 45277.073836 42817.523072 39665.709649 36049.358255 32200.400574 28328.415358 24602.581492 21143.628898 18024.498733 15276.953339 12901.149172 10875.713718 9166.700798 7734.615138 6539.324227 5543.082515 4712.093103 4012.610018 3517.988146 
3669.010255 4133.269024 4848.564287 5714.358379 6763.983397 8038.760731 9586.578119 11460.740623 13716.779043 16406.871106 19571.090611 23225.477394 27347.609956 31861.556102 36625.574517 41426.688622 45987.805106 49991.025882 53117.110749 55094.722066 55746.722623 55019.048475 52984.605315 49827.180354 45814.730083 41259.422182 36472.510666 31726.280961 27230.723970 23125.997805 19487.220516 16336.554018 13658.003199 11411.667143 9545.582382 8004.423249 6735.135354 5690.007802 4827.890498 4107.027314 3638.770637 
3790.555127 4224.440369 4958.108744 5855.751832 6957.869424 8315.338369 9989.686656 12052.613056 14583.171213 17661.476018 21357.796674 25716.515577 30735.395437 36342.321986 42372.979339 48556.980694 54521.145068 59818.750734 63987.972644 66631.038522 67491.468566 66499.545488 63769.277633 59564.141716 54267.787116 48325.256253 42171.090086 36171.410583 30593.140551 25599.234138 21261.630993 17582.778847 14518.764854 11999.837488 9946.350236 8279.639529 6928.356980 5831.272359 4937.715191 4195.934086 3754.689744 
3892.321163 4296.899931 5045.599223 5971.286761 7123.371200 8564.458637 10373.588427 12647.101561 15496.386704 19040.399080 23390.882874 28629.235193 34775.952161 41755.288064 49362.145393 57241.181365 64890.920514 71705.577729 77059.605721 80423.807687 81478.402751 80168.993364 76668.310835 71286.329650 64504.285132 56910.300539 49089.870087 41535.773627 34600.736131 28489.883438 23280.025717 18952.034467 15425.696020 12590.319545 10327.794846 8527.371599 7093.219532 5946.715681 5025.540470 4266.153541 3850.917252 
3959.500207 4337.253726 5094.600346 6039.257142 7230.712046 8744.429340 10679.462939 13160.818860 16336.635475 20365.568753 25390.060272 31493.906020 38648.386254 46661.075980 55149.429357 63561.931877 71257.406322 77626.700742 82216.233348 84807.701185 85426.154464 84259.465108 81474.251106 76915.629748 70658.745170 63086.122644 54781.142449 46379.095718 38432.944024 31328.846245 25262.873975 20266.850281 16259.456542 13100.051657 10631.313866 8706.079271 7200.041702 6014.688462 5074.935479 4304.445630 3912.938379 
3979.117463 4333.441483 5089.675062 6037.691708 7246.317629 8801.718144 10820.237793 13451.583737 16872.820739 21264.077028 26755.940811 33344.010322 40781.518122 48485.480157 55517.942297 60712.906125 62993.487950 61858.104678 57917.159718 53202.660306 50629.001944 52030.288102 56627.071892 60761.942119 62134.858478 60065.960427 55039.851554 48134.477084 40523.274174 33152.584969 26612.581428 21155.507430 16789.685981 13387.300273 10770.128975 8762.410226 7215.359357 6013.291262 5070.507646 4298.864192 3927.977806 
3941.926945 4276.662404 5019.014333 5948.128415 7138.395725 8679.113002 10692.585197 13338.022069 16804.617769 21281.934004 26894.604911 33594.439363 41022.590668 48386.784868 54432.311010 57600.548879 56447.773133 50358.385738 40622.849499 32008.270398 31581.356435 37834.653691 43134.033002 50482.094927 55857.140286 56955.341517 53904.397044 47990.033718 40732.012559 33382.141419 26738.335277 21165.592042 16716.953280 13271.225826 10641.205973 8639.333978 7107.483983 5924.111077 5000.473508 4240.724282 3886.976404 
3844.794958 4163.884677 4878.580606 5764.097275 6895.135957 8353.818302 10252.728806 12740.100291 15998.149582 20226.744947 25604.278175 32223.366091 40013.929000 48689.532059 57773.460579 66757.669637 75395.616023 84004.949896 93443.529191 104264.393617 115302.024301 124118.843889 102158.334048 86370.982204 75481.387865 66272.841972 57261.186372 48276.966144 39706.230804 31998.666125 25440.159724 20105.842005 15908.068397 12672.209839 10201.059593 8314.222741 6864.696922 5740.743207 4860.822597 4127.066784 3786.917203 
