35249.589987 35921.504119 38003.051188 41702.798733 47408.006212 55745.677499 67489.505583 81474.465476 85416.077875 50576.123732 -31256.746229 -114852.911338 -158060.870298 -131673.522615 -83916.397670 -68457.781754 -6553.168977 -16454.218237 -40053.326822 21977.701756 36282.913008 27359.137845 18112.703365 11954.972446 7998.988994 5413.234881 3687.878971 2514.627091 1703.585383 1135.178187 732.406345 444.619269 237.836654 88.850781 -18.445338 -95.391953 -150.076400 -188.332684 -214.411225 -231.436632 -241.725443 -247.006244 -248.575589 -247.412103 -244.255627 -239.668677 -234.080917 -227.820087 -221.136454 -214.219858 -207.214139 -200.230552 -130.638543 -64.520365 
34827.221920 35485.501221 37523.838274 41143.116986 46714.965467 54837.066049 66228.357681 79621.516897 82550.981943 46042.353946 -37897.945372 -120458.251067 -144388.328995 -108922.050576 -67185.486042 -63507.129406 -6553.168977 -16480.578454 -49929.274733 13521.623526 31548.124316 24687.553484 16494.206436 10901.581590 7271.860028 4887.708647 3294.158094 2211.099961 1464.101685 942.571485 574.991858 314.197708 128.502938 -3.744834 -97.571182 -163.547047 -209.200973 -239.954164 -259.748457 -271.473957 -277.265506 -278.710849 -276.995497 -273.009611 -267.423918 -260.744200 -253.352934 -245.540082 -237.526219 -229.476767 -221.515947 -213.738886 -82.752133 44.402387 
34577.386457 35227.889761 37241.736618 40816.059762 46315.192589 54324.157535 65541.051981 78666.818989 81198.683143 44172.525891 -40080.588617 -121069.362356 -136397.521657 -97395.698546 -59308.770507 -62111.941602 -6553.168977 -16702.234224 -55728.749310 8618.087461 28786.341346 23116.481984 15535.148231 10273.512317 6836.265700 4571.754198 3056.770591 2027.635691 1318.988661 825.541820 479.033222 234.378560 61.267768 -61.014398 -146.838404 -206.307427 -246.610127 -272.916355 -288.978067 -297.540619 -300.627965 -299.740339 -295.994637 -290.225863 -283.060733 -274.968369 -266.303418 -257.331161 -248.248951 -239.204163 -230.307345 -221.640941 -135.808264 -54.243007 
34524.886660 35173.736150 37182.368470 40747.094102 46230.604590 54214.882735 65392.369209 78453.094685 80872.427774 43642.103843 -40987.561224 -122597.954082 -138276.697454 -93979.556194 -51909.551471 -60164.773163 -6553.168977 -16629.376183 -57926.317018 6812.460856 27792.252716 22565.699283 15208.076780 10064.913666 6695.047576 4471.503843 2982.854404 1971.424466 1275.120464 790.538301 450.555757 210.807408 41.453162 -77.905336 -161.419398 -219.037265 -257.835895 -282.902942 -297.929671 -305.615030 -307.946494 -306.397083 -302.062230 -295.759330 -288.100492 -279.544819 -270.434440 -261.028244 -251.517587 -242.042484 -232.705857 -223.583258 -193.765059 -168.445924 
34400.548724 35046.011657 37044.082471 40589.787144 46043.511190 53983.878955 65099.719403 78081.615133 80427.098154 43229.294233 -40934.384813 -120961.264320 -134126.058884 -90086.309399 -48927.076484 -59752.452340 -6553.168977 -16740.904034 -61218.684286 4051.937229 26240.287034 21684.331235 14670.985086 9713.744268 6451.829077 4295.299354 2850.621814 1869.365044 1194.530628 725.687869 397.535163 166.867878 4.612374 -109.109122 -188.085583 -242.007355 -277.763824 -300.303573 -313.212778 -319.111400 -319.927318 -317.086058 -311.644879 -304.391488 -295.914512 -286.653234 -276.935566 -267.008157 -257.050223 -247.194514 -237.537514 -228.149053 -177.996962 -132.463598 
34009.131176 34641.483149 36598.151845 40067.540082 45397.557001 53146.855005 63978.065135 76567.579883 78497.513042 41346.979988 -40714.193222 -114104.448434 -123894.501466 -84007.383487 -44385.205303 -59113.174854 -6553.168977 -17041.813110 -66792.913922 -729.858174 23503.956565 20098.755865 13684.219903 9055.367424 5987.285804 3953.090143 2589.973309 1665.531945 1031.697238 593.306105 288.318633 75.633569 -72.420214 -174.758214 -244.491936 -290.824244 -320.287580 -337.564707 -346.041361 -348.183173 -345.797011 -340.213960 -332.418821 -323.139943 -312.916296 -302.149635 -291.137224 -280.097756 -269.190693 -258.534347 -248.209094 -238.272969 -132.637088 -31.864605 
33824.384734 34452.038668 36394.344561 39839.023205 45133.697858 52839.639460 63632.165220 76229.294627 78325.358944 41741.036410 -39042.441870 -110703.648046 -119829.177271 -81274.431486 -41650.710923 -58778.557097 -6553.168977 -17227.728832 -70669.908915 -4029.446081 21625.068852 19016.903876 13015.901262 8612.890415 5677.408006 3726.383298 2418.338944 1531.979078 925.410008 507.104658 217.269921 16.249123 -122.668639 -217.741192 -281.618009 -323.170748 -348.689671 -362.677627 -368.384959 -368.173863 -363.770971 -356.443398 -347.124867 -336.505513 -325.093003 -313.261541 -301.287271 -289.370700 -277.656584 -266.247267 -255.216757 -244.611010 -174.848054 -110.278431 
33442.147582 34057.305266 35960.199832 39332.429167 44510.172248 52036.629855 62564.265587 74802.294309 76536.625451 40076.815007 -38524.399995 -103532.568570 -109305.418855 -75256.242494 -36644.609940 -57743.928212 -6553.168977 -17512.134986 -76928.472239 -9474.601085 18527.152373 17236.590945 11917.102017 7885.274421 5167.382628 3352.790607 2135.156079 1311.423639 749.814651 364.743545 100.080433 -81.479572 -205.085010 -287.924957 -341.899308 -375.342619 -394.152880 -402.541296 -403.538042 -399.336912 -391.534173 -381.295024 -369.472637 -356.692877 -343.411745 -329.961460 -316.583986 -303.452068 -290.687894 -278.375559 -266.573947 -255.316290 -144.808460 -39.791557 
33276.445072 33885.152065 35767.501532 39101.085967 44213.918225 51634.079528 61986.929626 73936.472826 75214.337073 38193.909235 -40170.362716 -100226.160590 -102961.083029 -71924.428689 -34660.494338 -57464.177670 -6553.168977 -17640.780430 -79080.881192 -11327.871939 17467.438227 16623.255246 11535.946830 7631.389675 4988.554923 3221.254637 2035.063467 1233.147825 687.200842 313.688956 57.754741 -117.084667 -235.427392 -314.083155 -364.685086 -395.375868 -411.911986 -418.398881 -417.786383 -412.206756 -403.209434 -391.923517 -379.172046 -365.553795 -351.505907 -337.346301 -323.302021 -309.534855 -296.156922 -283.243817 -270.840452 -258.978342 -208.689701 -164.192499 
33160.309233 33765.551874 35636.988375 38950.576235 44031.166497 51401.366694 61677.557028 73510.015688 74613.340050 37355.679585 -41241.495208 -101260.386785 -103684.094717 -72071.999093 -36236.527790 -52936.313462 -6553.168977 -17930.202730 -72969.941942 -11458.813106 16908.740086 16176.183257 11208.826933 7391.474609 4809.486428 3084.867976 1929.104120 1149.299419 619.735899 258.591673 12.156269 -155.271728 -267.748563 -341.701562 -388.488373 -416.050371 -429.995552 -434.317718 -431.881774 -424.755261 -414.436276 -402.013221 -388.277006 -373.802983 -359.008936 -344.193755 -329.571100 -315.291499 -301.457740 -288.138238 -275.374539 -263.192704 -214.071658 -170.893284 
32469.414883 33040.948429 34802.294771 37897.715459 42579.306156 49207.208847 58019.006563 66758.086505 61218.060810 13330.842489 -35353.536220 -67898.824671 -85012.827947 -63696.737677 -31407.172899 -51928.250673 -6553.168977 -18239.886185 -77760.497304 -15864.806693 14341.745341 14666.108128 10254.877996 6745.811417 4347.851158 2740.704397 1664.135191 940.091046 451.177874 120.518005 -102.516045 -251.623556 -349.516023 -411.691803 -448.851506 -468.460125 -475.773609 -474.522512 -467.371476 -456.233098 -442.484885 -427.119540 -410.852240 -394.197294 -377.522983 -361.088727 -345.075513 -329.608097 -314.767035 -300.602097 -287.140978 -274.398717 -149.354164 -30.499518 
32395.292670 32963.978321 34716.297138 37794.913431 42448.663686 49031.521307 57769.392148 66383.297806 60628.067719 12424.295067 -36036.922072 -68206.687682 -85332.069302 -63730.643949 -32355.242832 -39101.067842 -6553.168977 -30032.717777 -74729.312482 -14640.983415 14702.607565 14732.803924 10231.982368 6700.282851 4300.807275 2698.229016 1627.388063 908.684475 424.323998 97.414458 -122.569534 -269.203980 -365.086947 -425.620714 -461.426631 -479.907306 -486.269842 -484.205156 -476.346172 -464.580091 -450.263825 -434.375014 -417.616614 -400.491101 -383.354956 -366.461189 -349.985250 -334.043596 -318.711735 -304.033661 -290.031664 -276.708371 -241.754928 -213.294556 
32351.016444 32918.266901 34666.056050 37736.273907 42376.175048 48936.777996 57638.400793 66191.389567 60332.097486 11975.652142 -36382.701205 -68378.585663 -85513.615863 -63782.791201 -32774.621610 -39112.844447 -6553.168977 -29723.329646 -73228.874878 -13670.841118 14957.086716 14746.347701 10185.218355 6646.186439 4252.706063 2658.216620 1594.660152 881.907936 402.268990 79.082601 -137.956356 -282.245051 -376.243183 -435.248005 -469.801923 -487.247911 -492.748092 -489.958527 -481.485010 -469.193846 -454.425392 -438.143427 -421.040378 -403.611147 -386.205879 -369.069911 -352.374679 -336.233938 -320.718444 -305.870020 -291.708059 -278.236576 -252.400952 -233.128767 
32185.608934 32748.344126 34481.886676 37525.876124 42123.032570 48615.889338 57208.908079 65582.379645 59420.976547 10625.848382 -37443.259788 -68948.811434 -86120.655595 -64135.765483 -33854.584317 -39363.061666 -6553.168977 -28224.641163 -65619.862057 -7858.852885 14751.663753 13370.831880 8972.370512 5759.954472 3625.274813 2209.232376 1265.935321 635.163199 212.672089 -69.679178 -256.832148 -378.760587 -455.694022 -501.444321 -525.541882 -534.624234 -533.352587 -525.022119 -511.973430 -495.874625 -477.917131 -458.951066 -439.580879 -420.231703 -401.199043 -382.687829 -364.834447 -347.724779 -331.408753 -315.911086 -301.239090 -287.382893 -204.558339 -128.460296 
31390.442205 31911.994465 33510.912269 36288.713861 40406.648813 46055.261076 53223.361938 59667.569721 53576.848347 17959.670355 -23719.500182 -62052.034601 -81298.829853 -61515.754882 -31509.982926 -38454.814415 -6553.168977 -28898.694914 -68969.386523 -11131.122454 12517.663166 11934.816157 8026.058328 5107.758630 3155.719128 1858.406066 995.772733 421.953004 41.001820 -210.213337 -373.487067 -476.743124 -538.831820 -572.610609 -586.933515 -587.948686 -579.956265 -565.980086 -548.154184 -527.987204 -506.545338 -484.580020 -462.617490 -441.020864 -420.034406 -399.818486 -380.475152 -362.061974 -344.606036 -328.112867 -312.572268 -297.965941 -166.439409 -41.985279 
31328.080557 31847.415297 33439.323093 36204.068054 40300.328691 45913.895790 53025.333116 59380.317774 53171.800079 17509.270577 -23999.690027 -62211.183634 -81497.180368 -61641.155973 -31884.011629 -38561.919076 -6553.168977 -26485.437989 -57687.460594 -6681.726468 5862.112629 8277.773564 6263.979882 4199.276198 2638.862416 1537.286509 781.807548 271.426253 -69.525962 -294.227419 -439.207132 -529.420509 -581.952545 -608.562413 -617.395095 -614.127736 -602.738070 -586.022914 -565.954106 -543.922619 -520.907411 -497.593980 -474.457764 -451.822871 -429.903568 -408.836000 -388.703118 -369.546878 -351.379727 -334.195339 -317.973064 -302.684652 -254.158545 -213.047029 
30970.408506 31477.516134 33031.152747 35726.964617 39717.157651 45185.414293 52138.379396 58448.393137 52682.945843 18492.927092 -21774.417906 -58857.779511 -77476.167728 -58931.797997 -29410.729674 -37606.235266 -6553.168977 -26854.209643 -59856.686384 -9081.656168 3780.223248 6978.208044 5445.196984 3654.417576 2256.532958 1257.106789 569.309333 105.797523 -201.498953 -401.300956 -527.395624 -602.981955 -643.981442 -661.359427 -662.704772 -653.294701 -636.813844 -615.843221 -592.191731 -567.124362 -541.522961 -515.996151 -490.957786 -466.682985 -443.348908 -421.062106 -399.876358 -379.812467 -360.867928 -343.020136 -326.238156 -310.483486 -217.314660 -131.772093 
30880.840366 31384.799188 32928.416780 35605.477054 39564.376611 44981.811772 51852.631573 58034.536966 52105.163529 17870.441700 -22119.228584 -58996.889317 -77648.943375 -59000.768641 -30076.192088 -37608.571053 -6553.168977 -26828.374982 -58343.965806 -7451.465593 4922.941839 7373.889165 5517.924965 3618.144705 2191.835744 1191.172859 510.181062 54.969181 -244.621946 -437.846750 -558.502215 -629.640068 -667.006783 -681.408451 -680.301391 -668.856828 -650.674723 -628.267576 -603.391115 -577.268831 -550.748070 -524.410740 -498.650276 -473.724978 -449.797021 -426.958332 -405.253316 -384.695108 -365.271246 -346.955295 -329.709231 -313.488451 -269.625822 -233.622588 
30712.710433 31211.395647 32738.305571 35384.179468 39291.216458 44624.781121 51360.647232 57332.907049 51135.700325 16825.008192 -22733.615936 -59300.200401 -78039.827560 -59243.686005 -30892.710099 -37798.201541 -6553.168977 -9343.010942 -46997.567720 -17505.613863 10.039489 4943.547562 4195.516591 2825.657984 1678.187649 837.636036 255.382824 -135.390172 -390.985846 -553.054341 -650.969284 -705.083610 -729.429790 -733.687109 -724.548682 -706.654974 -683.231046 -656.518996 -628.073518 -598.968448 -569.938307 -541.477748 -513.911686 -487.445587 -462.199922 -438.233222 -415.564368 -394.185559 -374.066377 -355.165602 -337.434528 -320.819184 -245.582597 -178.381286 
30541.555140 31035.012688 32545.340477 35160.313868 39016.125141 44267.099021 50870.494445 56637.572307 50178.861200 15794.184676 -23350.050827 -59620.080803 -78446.412505 -59510.205571 -31633.774684 -38072.336354 -6553.168977 -8694.533322 -42469.738901 -12691.099866 1346.333116 4564.491207 3479.706856 2188.399414 1184.971010 467.344662 -23.646402 -348.802051 -557.134763 -684.693453 -756.971347 -791.700229 -801.138626 -793.750883 -775.385654 -750.086699 -720.649684 -689.003167 -656.469373 -623.947448 -592.039126 -561.137194 -531.487626 -503.233431 -476.445153 -451.141748 -427.309860 -404.915819 -383.909006 -364.230656 -345.818233 -328.606885 -245.723497 -171.153384 
30513.513270 31005.761497 32512.221709 35119.876302 38963.297118 44193.798200 50763.524054 56477.354570 49950.366096 15551.443697 -23456.834779 -59612.416137 -78406.040137 -59333.804956 -32097.227547 -36530.628658 -6553.168977 -10704.000416 -42030.184547 -12087.664426 1799.089320 4791.479509 3589.723901 2243.053540 1212.976376 482.017071 -15.919388 -344.829933 -555.262237 -684.033341 -757.035254 -792.211816 -801.936848 -794.739432 -776.505169 -751.299235 -721.927311 -690.321791 -657.808420 -625.287278 -593.360425 -562.420337 -532.711311 -504.372497 -477.471087 -452.028136 -428.029923 -405.436751 -384.196459 -364.247655 -345.523597 -327.956374 -305.741032 -292.028914 
30001.297130 30464.750599 31875.552982 34286.695297 37748.883978 42207.144922 47088.244265 48973.875000 35752.087068 18869.065963 -5228.504572 -50894.151143 -73955.254206 -57297.440241 -30617.866682 -35914.585673 -6553.168977 -10664.798557 -43105.240470 -13749.201392 291.961205 3791.159943 2930.111036 1791.076722 889.875728 242.249078 -199.462239 -488.949830 -670.807480 -778.274251 -835.006701 -857.502282 -857.169914 -841.876512 -817.041241 -786.393460 -752.493188 -717.090021 -681.371056 -646.129878 -611.885861 -578.966100 -547.562785 -517.774114 -489.634921 -463.139066 -438.250491 -414.912291 -393.058232 -372.615760 -353.509275 -335.663975 -244.379395 -161.711672 
29864.526604 30323.452745 31719.831361 34103.826648 37520.237248 41902.442555 46655.027383 48323.833442 34798.762700 18116.112974 -5436.245553 -51007.632570 -74196.947967 -57477.834244 -31191.446150 -36098.018551 -6553.168977 -9860.924281 -39423.114497 -10255.294738 1206.590401 3436.953883 2342.087020 1277.046600 494.426241 -53.962105 -422.539145 -659.648661 -803.877524 -883.924396 -920.320259 -927.459880 -915.333343 -890.836905 -858.715086 -822.219480 -783.568382 -744.263556 -705.306414 -667.351498 -630.812744 -595.936827 -562.853382 -531.611319 -502.205634 -474.599160 -448.731250 -424.523206 -401.892917 -380.753979 -361.019379 -342.605863 -271.787880 -209.856912 
29624.378328 30069.053007 31417.942762 33703.791435 36928.150810 40917.621920 44805.215407 44516.443016 27712.111754 21783.400211 4607.049383 -48411.629723 -73083.592375 -56943.048980 -30707.006495 -35891.812883 -6553.168977 -9836.729393 -39797.063939 -10867.716122 613.980562 3027.452815 2066.031954 1086.010151 357.433623 -155.602464 -500.219152 -720.521860 -852.594693 -923.614053 -953.153753 -954.984531 -938.676895 -910.838182 -876.008974 -837.295558 -796.808302 -755.966047 -715.709439 -676.646287 -639.152973 -603.445444 -569.630104 -537.738885 -507.753644 -479.620587 -453.266218 -428.608574 -405.554531 -384.009989 -363.882828 -345.081766 -294.294573 -252.587351 
29346.770591 29786.782571 31122.877117 33393.160556 36615.957755 40666.747913 44812.613282 45294.100936 30083.711365 22666.973645 4377.389449 -46480.034123 -70629.196705 -55390.168197 -28812.426877 -34970.774171 -6553.168977 -9694.225827 -41141.038871 -13070.389315 -1501.698696 1582.347093 1103.723876 428.057303 -109.019404 -498.036772 -759.405343 -921.837771 -1012.392780 -1052.792692 -1059.204726 -1043.203115 -1012.898379 -973.901194 -930.055786 -883.970502 -837.394213 -791.478005 -746.959897 -704.294448 -663.739714 -625.420442 -589.370160 -555.560994 -523.925933 -494.375609 -466.810077 -441.120656 -417.194329 -394.921200 -374.195745 -354.918176 -250.078751 -154.528068 
29109.039296 29537.860067 30837.517743 33035.920178 36128.002325 39936.268123 43597.355685 42986.557090 24861.067913 7706.269454 3108.859375 -30315.670602 -61369.926260 -51102.935506 -26401.409265 -34069.024108 -6553.168977 -9581.177802 -41849.164023 -14216.630304 -2602.637055 831.144044 604.417655 87.427165 -349.974622 -674.588134 -892.846225 -1025.409161 -1094.617284 -1119.343704 -1113.976192 -1088.940079 -1051.582752 -1006.994336 -958.653844 -908.908104 -859.314972 -810.884637 -764.250409 -719.785744 -677.685244 -638.023752 -600.795875 -565.944670 -533.380520 -502.994014 -474.662690 -448.261813 -423.671219 -400.770670 -379.445454 -359.587170 -293.159453 -236.307604 
29080.543390 29508.187230 30804.071078 32995.345827 36075.259290 39862.909622 43488.301212 42814.991096 24597.104181 7509.278767 3118.773493 -30251.964442 -61355.808849 -51079.784286 -26591.494652 -34079.932094 -6553.168977 -9702.220101 -41540.412787 -13740.634402 -2235.330093 995.487773 666.465110 105.747770 -349.311912 -680.609064 -900.993121 -1033.822374 -1102.580789 -1126.627760 -1120.553570 -1094.863599 -1056.931198 -1011.847270 -963.082936 -912.974388 -863.068993 -814.368567 -767.495831 -722.815365 -680.517539 -640.671388 -603.266248 -568.240277 -535.500663 -504.935452 -476.419659 -449.827450 -425.035642 -401.920495 -380.364439 -360.256051 -333.280175 -316.010555 
28971.421852 29395.707495 30680.902045 32852.064998 35897.992650 39628.912828 43157.303562 42316.046964 23852.137010 6942.462747 3085.542807 -30159.473951 -61408.186580 -51143.759323 -26941.569323 -34220.440955 -6553.168977 -9621.575671 -40539.275838 -11894.053899 -619.174975 1571.965448 678.850027 -79.680268 -569.232684 -879.497467 -1066.441401 -1167.752780 -1210.450059 -1213.886957 -1191.725412 -1153.472707 -1105.665758 -1052.749600 -997.711541 -942.528367 -888.479754 -836.367074 -786.662664 -739.616825 -695.331900 -653.809664 -614.987212 -578.760288 -545.000519 -513.568691 -484.324374 -457.125868 -431.831369 -408.309078 -386.433094 -366.085443 -303.202757 -250.125541 
28906.616019 29328.567583 30606.321823 32763.371612 35785.219516 39475.501320 42933.590175 41969.430281 23324.402057 6548.081550 3091.326313 -30056.166231 -61405.454066 -51120.520930 -27272.681260 -34312.165087 -6553.168977 -9714.828787 -39756.358126 -10779.900142 72.447323 1784.621598 709.756838 -104.281290 -606.807131 -916.735658 -1099.622927 -1196.274474 -1234.680714 -1234.439782 -1209.212951 -1168.432214 -1118.545036 -1063.913837 -1007.456007 -951.090542 -896.050169 -843.098716 -792.678791 -745.016539 -700.194633 -658.199416 -618.955663 -582.348398 -548.239807 -516.483080 -486.931624 -459.437777 -433.854419 -410.046032 -387.882793 -367.242584 -330.590189 -303.891299 
28743.021183 29160.960145 30426.797934 32565.313538 35568.085506 39261.228595 42816.368158 42229.299114 24345.127499 4532.166087 1242.380192 -27426.265151 -58386.187098 -49438.943627 -26237.815188 -33869.613379 -6553.168977 -9668.599262 -40330.664997 -11711.675601 -837.508543 1127.705467 249.226730 -430.893580 -843.712496 -1092.967969 -1233.976422 -1301.012597 -1317.953715 -1301.788111 -1264.493337 -1214.392202 -1157.184611 -1096.717228 -1035.544265 -975.325185 -917.103948 -861.503995 -808.861478 -759.321372 -712.904043 -669.547435 -629.138377 -591.531850 -556.565907 -524.073839 -493.892502 -465.860970 -439.821855 -415.631466 -393.153532 -372.260982 -306.924507 -251.652664 
28716.876979 29133.644072 30395.724794 32527.090230 35517.593882 39189.906180 42708.900288 42058.678934 24081.550244 4330.362497 1263.048434 -27326.022466 -58321.049429 -49318.361759 -26488.499699 -33763.177774 -6553.168977 -10032.431003 -39984.497804 -11254.103115 -558.689567 1246.659055 302.668786 -405.257412 -831.238252 -1087.211701 -1231.785944 -1300.749611 -1318.738505 -1303.139825 -1266.146903 -1216.200153 -1159.064202 -1098.622749 -1037.449950 -977.215381 -918.967657 -863.331395 -810.645544 -761.056229 -714.581143 -671.156942 -630.668604 -592.971279 -557.904427 -525.300835 -494.991097 -466.811411 -440.608795 -416.235227 -393.552437 -372.432190 -347.382056 -332.517174 
28345.612276 28746.320240 29957.246620 31993.142682 34828.734550 38274.343489 41534.802408 40894.596544 24354.282869 8447.442847 4790.188005 -26735.102713 -57473.569204 -48624.558232 -25588.916455 -33353.573665 -6553.168977 -9975.992950 -40630.995228 -12301.713555 -1597.929940 485.914203 -237.548581 -793.080109 -1115.832810 -1301.265575 -1396.662127 -1430.504309 -1422.786852 -1387.932216 -1336.208604 -1274.780607 -1208.547723 -1140.793011 -1073.666458 -1008.531968 -946.214170 -887.171475 -831.614124 -779.589874 -731.043052 -685.850642 -643.850694 -604.860573 -568.689634 -535.146580 -504.042982 -475.200245 -448.451362 -423.638434 -400.615391 -379.247829 -294.844779 -220.728005 
