3195.856176 3685.267521 4247.186349 4895.704668 5644.752498 6508.351886 7499.769914 8629.871566 9904.315365 11321.575156 12868.747916 14519.655584 16232.600446 17951.155180 19607.716522 21130.287643 22451.362387 23515.680601 24285.218727 24739.402458 24872.340651 24689.055009 24199.763913 23416.485678 22356.810348 21051.507747 19548.760146 17911.466331 16209.248880 14509.030950 12867.502365 11326.903108 9914.205316 8642.626421 7514.394966 6523.951864 5660.797514 4911.853012 4263.121907 3700.885346 3210.780956 
3174.461218 3660.677489 4219.240507 4864.687826 5611.380540 6474.104885 7467.217114 8602.722308 9888.053187 11322.956875 12896.020496 14581.395234 16336.451656 18102.095335 19806.337562 21372.091296 22727.273236 23814.452171 24596.072955 25053.636997 25183.951137 24995.299959 24499.422199 23705.742422 22627.093794 21291.382041 19747.959926 18064.179056 16315.225802 14572.776003 12896.469864 11329.643043 9898.910050 8616.258407 7482.370608 6490.132206 5627.738214 4881.050101 4235.352852 3676.387013 3189.472135 
3110.430391 3586.744804 4135.005493 4770.709934 5509.666844 6368.907084 7365.885081 8516.562445 9833.324351 11320.846443 12972.162954 14762.996421 16648.284011 18560.554290 20413.652745 22113.032706 23571.401112 24724.479628 25537.961546 26001.632243 26120.389472 25914.746189 25403.619752 24585.992171 23455.448271 22028.567714 20358.856930 18529.377547 16634.273170 14760.781053 12977.766566 11331.550234 9847.122779 8532.271633 7382.586763 6386.092963 5526.883980 4787.703039 4151.597688 3602.806432 3125.693305 
3004.298122 3463.358298 3993.388346 4611.224412 5334.983096 6185.385912 7184.880812 8356.741985 9722.008975 11295.378852 13078.464129 15052.121807 17168.122089 19344.127794 21466.074532 23402.915921 25034.802612 26284.919364 27133.146509 27592.528801 27677.264284 27438.639385 26921.604570 26095.173767 24899.227010 23320.919642 21424.392072 19328.830390 17168.687917 15061.745540 13093.096382 11312.672540 9740.657749 8375.892668 7204.087048 6204.326754 5353.534592 4629.192253 4010.703395 3479.980505 3019.960302 
2857.186432 3290.707364 3793.014619 4382.543978 5080.290498 5911.581867 6906.271394 8098.048506 9522.079126 11209.463855 13178.753422 15422.674823 17892.369198 20483.492324 23032.735878 25337.886700 27210.339176 28550.308295 29389.267938 29814.946879 29811.467507 29504.921918 29042.108887 28300.092163 27074.460036 25284.956573 23027.154902 20500.488074 17918.217748 15450.809066 13206.493796 11235.915448 9547.082630 8121.734296 6928.685457 5932.854164 5100.517353 4401.771678 3811.267355 3308.023716 2873.366287 
2671.115745 3069.675074 3532.989032 4080.860200 4737.097590 5532.302576 6505.418755 7704.262135 9184.284945 11003.304627 13210.065416 15823.637532 18804.568232 22021.639299 25229.969609 28087.351047 30248.143736 31549.262418 32188.422500 32574.000860 32363.042675 31864.948007 31667.582288 31308.551821 30201.779282 28134.343124 25305.874804 22096.798476 18869.330678 15877.212664 13254.392001 11040.732195 9216.660071 7732.997571 6531.441841 5556.202104 4759.229055 4101.512271 3552.333581 3087.800855 2687.895559 
2449.360949 2802.588401 3213.929852 3703.622893 4297.442177 5030.925198 5952.554304 7127.321045 8638.103430 10582.909125 13061.395502 16146.397758 19833.782940 23972.935681 28194.019696 31882.811944 34305.637455 35030.310777 34663.151502 35393.002413 34753.010806 33491.270608 34315.863749 35199.265361 34617.807644 32178.215849 28423.333170 24137.681167 19950.065206 16229.876950 13123.660116 10631.536979 8677.867608 7161.066616 5982.144718 5057.411670 4321.529182 3725.731099 3234.388541 2821.572712 2466.783385 
2196.764230 2493.874413 2839.151357 3251.474285 3756.545017 4392.179993 5214.354517 6304.396519 7776.398137 9779.180415 12486.258908 16060.309957 20577.737331 25900.578947 31499.747003 36277.380775 38559.283165 36685.429889 31041.544716 35217.737180 33987.868154 28918.764099 34042.134453 38720.118931 39824.113031 37044.564522 31955.501735 26173.069970 20746.431106 16170.739036 12563.456554 9836.857363 7822.105877 6342.390572 5247.008524 4421.017684 3782.436532 3274.994261 2860.686123 2513.721038 2214.832775 
1919.893417 2150.811043 2416.124755 2730.735944 3116.057271 3605.917252 4254.356068 5146.384218 6410.379955 8227.733825 10829.495427 14462.111245 19296.147936 25244.449432 31648.688531 36787.242318 37206.038992 26844.880891 -9860.179834 18760.558375 19300.084689 -7851.762974 18056.295321 33839.941672 40021.691386 38105.668750 32300.583840 25586.713487 19490.812619 14583.678848 10912.791197 8289.609612 6459.399915 5187.108496 4289.325863 3636.642449 3143.499550 2755.512176 2438.658634 2171.422666 1938.576186 
1626.937462 1783.823640 1957.837439 2156.405750 2390.487818 2678.832561 3053.658119 3569.223079 4311.989030 5410.793098 7037.801632 9387.137414 12606.972650 16647.200183 20945.305234 23779.950592 21071.541069 6665.079455 3207.829977 -29156.462961 1131.814033 -671.655999 -32919.294453 7317.118604 23183.977473 24894.700908 21479.993778 16922.744839 12767.161353 9492.291219 7114.202436 5470.557918 4361.150331 3611.007208 3090.030286 2710.939179 2419.177905 2182.261733 1981.273767 1805.149724 1646.173016 
1327.276293 1406.663111 1483.943082 1556.378639 1619.439227 1666.731827 1689.302424 1674.213617 1603.405054 1451.879048 1186.701113 767.700016 151.966715 -693.361416 -1754.992968 -2848.704441 -3074.837759 1935.094087 35142.754552 -445.968372 1488.425936 25431.920185 -7888.622831 -7648.137423 -5272.041676 -3328.234598 -1815.548453 -650.811209 216.349627 832.243578 1245.843858 1504.707812 1650.307385 1715.843852 1726.331954 1699.829023 1649.106172 1583.116539 1508.138278 1428.625045 1346.979661 
1030.750937 1035.219956 1019.094093 969.863239 868.143648 683.519149 367.573298 -156.230124 -1005.017266 -2348.628296 -4412.101597 -7453.767381 -11692.261404 -17139.851125 -23256.416446 -28226.634989 -27571.270323 -14027.425592 -8760.130908 14264.793873 -17754.598822 -16519.316333 16778.311907 -19131.673604 -31084.193843 -29660.581391 -23768.667359 -17296.826202 -11715.872753 -7428.287512 -4370.107720 -2302.958055 -960.705441 -115.073034 405.036893 717.359262 898.622838 997.323683 1043.883879 1057.657102 1050.818034 
746.762273 684.610992 586.826049 434.334168 198.735452 -163.183243 -717.993062 -1566.777634 -2858.889968 -4802.017023 -7660.244723 -11721.006139 -17205.965292 -24092.465289 -31812.498008 -38839.853391 -42500.519344 -40864.728737 -41496.856498 -41247.228825 -45453.376289 -51933.233949 -30569.600413 -39945.777587 -43618.856552 -39689.706164 -32238.043379 -24262.933957 -17250.670635 -11709.143255 -7625.204636 -4759.278730 -2815.372481 -1525.445816 -679.878224 -128.610950 229.938545 462.416178 612.101341 707.404052 767.071582 
483.394458 366.691212 204.100755 -26.314349 -355.629699 -828.777101 -1510.944958 -2495.472557 -3911.423572 -5927.088092 -8742.054185 -12556.176924 -17502.258650 -23530.672145 -30248.437601 -36762.245685 -41729.754803 -44160.475656 -45043.740870 -43015.330258 -40158.124914 -36049.885667 -38215.982445 -41976.443161 -41511.050433 -36964.096186 -30418.988720 -23608.199069 -17513.464166 -12531.622656 -8701.545993 -5881.464698 -3866.039171 -2452.753208 -1471.780894 -793.333034 -323.766176 2.262496 229.738066 389.725499 503.805818 
246.754346 89.149263 -119.807102 -402.083624 -787.141229 -1315.379793 -2041.953769 -3040.790158 -4406.785098 -6255.135286 -8711.611463 -11892.297715 -15868.134627 -20620.587839 -25998.055235 -31675.981798 -37072.586721 -41119.963254 -41767.086890 -34895.427367 -23795.462703 -20037.206548 -36128.917892 -39075.715854 -36462.334869 -31528.194221 -25958.037033 -20587.244203 -15823.716461 -11840.011177 -8657.057186 -6202.092448 -4357.343058 -2995.658216 -2001.354870 -1279.021525 -754.695434 -373.161183 -93.983741 112.250688 267.105802 
40.643924 -144.338413 -382.069633 -692.567513 -1101.344582 -1641.665527 -2356.337014 -3298.750761 -4532.984563 -6130.230117 -8162.018752 -10689.408474 -13754.515479 -17388.784714 -21653.553102 -26663.950788 -32312.015412 -37201.077911 -37061.110942 -19057.954582 -27491.727170 -8778.401290 -31412.029607 -35566.792644 -31745.906092 -26383.918738 -21476.377792 -17260.517716 -13653.563928 -10605.615731 -8090.370024 -6068.021157 -4478.547713 -3250.964880 -2314.240972 -1604.570002 -1068.562592 -663.537889 -356.311684 -121.420267 60.748227 
-133.420825 -333.681668 -584.822191 -903.887390 -1311.443695 -1832.897671 -2498.781485 -3344.499210 -4408.447082 -5727.991105 -7333.530783 -9242.019681 -11456.775794 -13987.162259 -16895.103234 -20260.969529 -23571.877317 -23908.846277 -19309.134310 177.624205 -6553.168977 -5298.428127 -3119.680407 -23079.649435 -23338.983571 -19933.673650 -16611.551394 -13778.710998 -11306.897384 -9130.684015 -7246.860889 -5657.721680 -4349.775657 -3294.558301 -2455.703717 -1795.431909 -1278.686843 -875.091774 -559.420618 -311.187102 -113.778365 
-275.916280 -481.413990 -733.592720 -1046.235155 -1434.808327 -1917.130276 -2513.029485 -3242.880759 -4124.693622 -5169.542883 -6374.440283 -7712.775553 -9122.511592 -10489.727058 -11601.136129 -11901.799131 -9212.085548 6893.191203 -3301.380761 -2014.550242 -6523.653055 -5850.090582 12041.601710 -3689.369050 -9868.457205 -11417.560558 -11177.399025 -10208.769506 -8937.332766 -7583.991900 -6279.019470 -5094.896749 -4063.937365 -3192.102118 -2469.860297 -1879.955319 -1402.534077 -1018.069083 -708.868477 -459.596941 -256.977438 
-388.855012 -591.756369 -835.838942 -1131.672097 -1489.944035 -1922.082061 -2439.079024 -3049.593736 -3756.644172 -4552.249524 -5408.989289 -6265.804485 -7003.552087 -7397.452701 -7036.005432 -5268.817197 -1569.077457 2683.037876 234.219900 -20049.286771 -17945.691568 2034.346304 -7779.759583 17055.891626 2622.858096 -3794.192183 -6406.037721 -7075.000476 -6811.265656 -6136.628426 -5314.289165 -4478.525097 -3696.850473 -2999.827765 -2396.954350 -1886.006685 -1458.787432 -1104.578314 -812.171964 -570.962109 -370.885467 
-475.277699 -669.984464 -899.805940 -1172.413977 -1494.587730 -1872.580339 -2310.738747 -2809.517648 -3362.185872 -3949.545623 -4531.505950 -5033.374166 -5321.810702 -5165.268073 -4203.965439 -2166.234859 -510.142530 -10489.924638 2294.280784 -14359.984319 980.439324 -13412.049042 -12801.378845 4761.931080 3040.772708 -1094.357045 -3767.664731 -4932.871971 -5172.141974 -4925.135751 -4447.740795 -3882.047694 -3306.417061 -2762.656327 -2270.909072 -1838.484591 -1465.219797 -1146.950247 -877.614769 -650.577951 -458.561494 
-538.777146 -721.690797 -933.582981 -1179.863714 -1464.281014 -1789.173531 -2154.472187 -2555.617758 -2980.894005 -3406.803529 -3792.036291 -4067.648535 -4123.002298 -3788.864842 -2840.080933 -1128.080419 872.977783 1257.223518 2942.311978 2706.436579 -352.229353 -13005.086857 -3423.074876 -11347.858175 -1512.737487 -1566.707588 -2865.992697 -3723.697054 -4042.816592 -3991.759914 -3725.006128 -3348.938027 -2931.294939 -2513.196325 -2118.082651 -1757.917586 -1437.335302 -1156.564087 -913.305933 -703.990341 -523.609661 
-583.104761 -752.183887 -944.529459 -1163.872884 -1411.660619 -1687.706645 -1989.254998 -2309.461720 -2634.996132 -2943.337144 -3198.975444 -3348.560920 -3316.867250 -3006.819235 -2319.762149 -1231.895559 31.554972 911.696231 1474.611733 1627.092516 210.514900 -1991.000056 -1236.742743 -2882.359583 -1635.028220 -1837.325294 -2502.976072 -3031.370066 -3284.831007 -3299.394657 -3147.766148 -2895.673836 -2592.541615 -2272.407596 -1957.214190 -1660.033838 -1387.770761 -1143.231919 -926.618556 -736.556462 -569.785016 
-611.879988 -766.320398 -938.987873 -1132.403257 -1346.440716 -1579.454761 -1827.477119 -2082.932570 -2333.376919 -2559.809198 -2735.069593 -2822.636992 -2777.853640 -2554.655823 -2125.271396 -1521.206414 -887.804281 -465.988041 -337.424751 -385.414654 -842.291295 -1577.624810 -1500.380977 -1781.239742 -1689.637697 -1902.391687 -2271.886628 -2588.335281 -2762.142790 -2788.027450 -2695.475888 -2521.284370 -2298.251941 -2051.891274 -1800.459024 -1556.088892 -1326.236801 -1114.943290 -923.876909 -753.154117 -600.702581 
