-18125.592286 305.249365 -439320.555207
-17968.296738 985.981019 -440962.355097
-18085.384912 1003.415123 -441240.428093
-18413.285740 1086.678775 -442043.556626
-18609.749834 841.796860 -442443.617741
-18448.307618 1286.422352 -444079.334564
-18880.082754 642.187889 -444666.720834
-17873.530644 -80.781396 -450169.683225
-17821.568171 751.290676 -452425.408077
-17566.133637 664.701405 -453293.286920
-18165.394993 -47.318683 -454693.648262
-18454.843859 -328.810967 -455096.034337
-18110.475827 118.437843 -455928.471233
-18754.664988 -580.172008 -457067.574057
-18951.691704 -692.214809 -457384.523993
-18635.422356 -814.662478 -457941.817174
-18413.502690 -110.861374 -460106.883243
-18178.234709 -177.951455 -460926.950403
-18173.445542 373.082062 -462011.920466
-18950.234211 98.210080 -463159.786000
-18580.707701 164.748194 -463768.933466
-19209.450488 -878.402494 -465284.768963
-19188.157276 -570.092365 -465718.053373
-19198.855496 -344.636659 -466418.887628
-19308.373107 -24.560676 -467768.066104
-19046.509090 -243.604652 -469126.894524
-19121.258669 70.863659 -470447.119531
-18974.460196 433.765379 -471542.450272
-19617.620990 -223.517966 -472769.003972
-19719.484922 -26.619275 -473005.008191
-19524.144537 -374.178367 -474711.695401
-19467.165335 -20.718955 -476223.762671
-19403.305372 46.770578 -476530.300936
-19349.829561 -309.362993 -477580.977857
-19317.675682 -530.720967 -478353.588000
-19376.964203 -666.310829 -479116.045903
-19029.971309 -1061.137004 -480669.857504
-19064.353475 -1173.022053 -480936.382535
-19158.756474 -1258.859607 -481464.145435
-19018.196267 -1338.116021 -482052.774302
-19098.819143 -1143.578448 -483159.230284
-19256.597637 -1448.287735 -483314.771254
-19325.291088 -1707.441228 -483957.690585
-19272.590889 -1377.530498 -485197.940008
-19289.040216 -1318.128460 -485202.528521
-19294.254572 -1501.798739 -485664.051437
-19647.445677 -1527.494553 -486034.589663
-19734.146032 -1687.353171 -486749.571202
-20069.981321 -1744.352243 -487239.039025
-19824.269112 -1804.457626 -488332.123890
-19866.112801 -1695.356872 -488447.673081
-19694.386214 -1803.732740 -488818.998082
-19496.677722 -1718.258597 -489033.334870
-17401.099346 -2799.154901 -498751.518684
-17412.573577 -2727.701513 -498850.213785
-17538.607281 -3083.395765 -499206.346278
-17297.873096 -2575.951147 -501229.920200
-17138.444453 -2690.822685 -501455.974303
-16676.093029 -2772.665951 -502653.277091
-16568.135636 -2601.539460 -502887.222823
-16630.484184 -2353.840592 -503467.557583
-16613.965769 -2334.896570 -503693.437384
-16562.584297 -2139.650850 -503939.892048
-16549.093362 -1918.993799 -504525.871360
-16497.435536 -1988.595227 -504761.708196
-16455.979050 -1285.078418 -506502.059062
-16575.497994 -1757.571648 -507279.611102
-16552.670919 -1748.476151 -507248.828339
-16285.624815 -1906.123348 -508264.300078
-16438.595313 -1974.234081 -508651.216422
-19808.790921 -3107.799153 -518173.951068
-20011.861328 -3594.554155 -517906.522847
-19817.179632 -3669.270340 -518357.650820
-19817.924936 -4189.287745 -519254.413087
-19797.501455 -4209.821749 -519256.935321
-19795.922756 -4029.330237 -519542.514269
-19515.982326 -3589.911586 -520836.867564
-19460.013363 -3522.001535 -521320.057254
-19712.043241 -3561.936084 -521526.219614
-19439.777406 -3707.178364 -522682.843411
-20093.285437 -4295.672788 -523223.359529
-19990.756837 -4262.460100 -523373.910991
-20299.165349 -4498.704545 -523558.197636
-19779.095722 -4652.004753 -524654.933339
-19843.790702 -4908.458646 -524899.593261
-19833.867677 -5359.518309 -525574.229113
-19762.142254 -5744.618578 -526381.719729
-19759.711583 -5499.531159 -527581.333675
-19872.961549 -5464.185051 -527702.431917
-19563.763054 -5100.668183 -528699.325536
-19586.854196 -5085.956640 -529005.565145
-19051.604526 -5235.312930 -529779.243686
-18994.856965 -5085.366262 -529887.646645
-19019.436777 -5421.458588 -530487.058605
-19155.373847 -5083.252642 -530833.188855
-18820.933130 -4464.967073 -531677.988210
-18691.515985 -4948.080289 -532621.279506
-18618.902062 -5115.079912 -532740.978046
-18556.128975 -4887.369465 -533026.965887
-19294.722506 -5680.554477 -533888.735602
-19392.207636 -5500.537541 -533978.991194
-19280.462028 -5011.521731 -535183.709853
-18973.760044 -4311.138865 -535983.234716
-18705.468753 -4419.308716 -536412.154111
-18789.666275 -4234.668343 -536847.448760
-19028.895852 -4283.724775 -537061.460568
-18771.586728 -4329.036711 -538207.134910
-18560.239978 -4408.238990 -538232.310526
-18690.614268 -4739.846580 -539085.155828
-18570.962238 -4448.343752 -539245.725846
-18989.391701 -4437.005849 -539654.673130
-18361.428951 -4470.414584 -540564.176940
-18279.733564 -4597.454457 -540895.767202
-18247.243919 -4811.976089 -541058.755658
-18347.915097 -4870.725975 -541401.823859
-18410.855618 -4935.304622 -541752.211335
-18737.849577 -4992.801182 -541837.265378
-18256.074593 -4054.710793 -542686.948545
-18317.026470 -4048.352040 -542853.163348
-18201.420422 -3961.931910 -543134.042962
-18037.098426 -3762.990880 -543392.132716
-17847.632803 -3640.669310 -543742.634168
-17688.235201 -3126.264815 -544073.774294
-16808.690456 -3231.787573 -545444.134225
-16852.280748 -3108.949713 -545372.104380
-16943.709598 -3236.525059 -545701.474784
-17316.331162 -3284.404864 -546081.741090
-17044.703909 -3945.769324 -547299.235195
-17229.292309 -3779.008647 -548035.924992
-17034.907149 -4370.953623 -548673.580256
-17009.332541 -4487.613535 -548992.197399
-17557.307104 -4462.297659 -549423.939758
-17447.927791 -4279.193668 -550342.339933
-17741.102212 -4672.337119 -550824.061143
-17598.286656 -4746.059034 -551306.241194
-17792.067436 -4934.189639 -551298.199037
-17680.108229 -4683.742751 -552650.195099
-17561.507937 -4858.942841 -552646.438208
-17800.914474 -5087.795792 -553091.869829
-18228.893677 -5151.742083 -553193.523397
-18077.440788 -4907.013588 -553360.586908
-17826.616078 -4597.376562 -554003.868632
-17751.241598 -3947.407639 -555379.904006
-17611.529796 -4225.734658 -555559.993921
-17524.854549 -3898.352395 -555639.904109
-17301.539910 -3721.217944 -555901.263951
-17735.226144 -3757.517329 -556052.206783
-17250.951142 -3719.555768 -556612.168165
-17444.439446 -3434.734659 -557281.935119
-17425.637430 -3346.683610 -557250.286074
-18081.435457 -4045.343331 -557735.894077
-18129.912296 -4196.012281 -557969.237094
-18136.607284 -4436.389122 -558265.026999
-18310.481247 -4664.240206 -558834.399299
-18150.560038 -4863.992549 -559031.391828
-17580.406912 -4905.626548 -559627.214345
-17514.184001 -4302.744763 -560909.674973
-17437.960285 -4252.458831 -560697.789736
-17345.328492 -4326.938491 -561551.805697
-17598.038875 -4615.017315 -561755.443148
-17560.791903 -4642.653882 -561794.443374
-18183.612461 -5169.225673 -562343.201459
-18185.268439 -5060.614061 -562897.861906
-18610.947460 -5075.512816 -563059.425748
-19092.278824 -5507.129287 -563611.066984
-19749.668208 -5888.714568 -564186.288940
-19805.674419 -5586.783635 -564677.623764
-20013.553319 -5793.881416 -564919.913749
-20145.013020 -5990.417664 -565341.966661
-20023.982806 -5292.165094 -566432.790306
-20288.235370 -5480.327990 -566277.927572
-20207.822210 -5011.269189 -567717.962636
-20256.960101 -4262.964883 -568692.840319
-20180.514649 -4138.593536 -569253.046039
-20379.856842 -3959.807025 -569979.800794
-20458.672046 -4044.776702 -570032.701604
-20672.600855 -4276.348397 -570167.899422
-20558.471870 -4278.549454 -570592.462923
-20844.931607 -4308.831165 -570732.605769
-20798.649887 -4079.531583 -570992.411380
-20563.100665 -3803.237742 -571798.314618
-20540.272082 -3827.705306 -571920.480087
-20192.017942 -3921.212191 -572254.207249
-20321.417538 -4117.449282 -572709.445934
-20338.248907 -4059.787695 -573699.538741
